best_fitness,fitness
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.004071807443058,3.004071807443058
3.0052427880692507,3.0052427880692507
3.0052427880692507,3.004071807443058
3.0052427880692507,3.004071807443058
3.0052427880692507,3.004071807443058
3.0064370559969116,3.0064370559969116
3.0064370559969116,3.004071807443058
3.0064370559969116,3.004071807443058
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0064370559969116,3.0041894119630936
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0071420100116026,3.0071420100116026
3.0081606895640904,3.0081606895640904
3.0081606895640904,3.0081606895640904
3.0081606895640904,3.0081606895640904
3.0081606895640904,3.0081606895640904
3.008447840171753,3.008447840171753
3.009618820761667,3.009618820761667
3.011023433590752,3.011023433590752
3.011023433590752,3.011023433590752
3.0134569388117622,3.0134569388117622
3.016320785322354,3.016320785322354
3.019462207642507,3.019462207642507
3.022659184103862,3.022659184103862
3.022659184103862,3.022659184103862
3.024341211698922,3.024341211698922
3.0313263404546325,3.0313263404546325
3.0313263404546325,3.0301618702330013
3.0313263404546325,3.0301618702330013
3.0313263404546325,3.0301618702330013
3.0624134057387393,3.0624134057387393
3.070302836984736,3.070302836984736
3.070302836984736,3.070302836984736
3.070302836984736,3.070302836984736
3.1023437399048968,3.1023437399048968
3.1023437399048968,3.1023437399048968
3.1023437399048968,3.1023437399048968
3.1049212945044853,3.1049212945044853
3.1049212945044853,3.1049212945044853
3.1049212945044853,3.1049212945044853
3.1190985746207343,3.1190985746207343
3.126868069022249,3.126868069022249
3.126868069022249,3.1243380409530666
3.1360273483147383,3.1360273483147383
3.1360273483147383,3.1360273483147383
3.164173024742594,3.164173024742594
3.1644122002981168,3.1644122002981168
3.167867865683082,3.167867865683082
3.170621374242818,3.170621374242818
3.1767078088841836,3.1767078088841836
3.180797343497981,3.180797343497981
3.1850438360247924,3.1850438360247924
3.185835705374409,3.185835705374409
3.186431929035844,3.186431929035844
3.1867387748195015,3.1867387748195015
3.1956132771903762,3.1956132771903762
3.2022617399649542,3.2022617399649542
3.2053032201013996,3.2053032201013996
3.2187995562390244,3.2187995562390244
3.219053301089205,3.219053301089205
3.223527579545374,3.223527579545374
3.2268595075890474,3.2268595075890474
3.233638625163667,3.233638625163667
3.236836601777839,3.236836601777839
3.245331897996859,3.245331897996859
3.245331897996859,3.245331897996859
3.245331897996859,3.245331897996859
3.251455390994905,3.251455390994905
3.253893046267313,3.253893046267313
3.2557355997643107,3.2557355997643107
3.2557355997643107,3.2557355997643107
3.2620777668486194,3.2620777668486194
3.263839927578463,3.263839927578463
3.270768882647769,3.270768882647769
3.2710090806735783,3.2710090806735783
3.284866104619342,3.284866104619342
3.2868448616102626,3.2868448616102626
3.2962822289060747,3.2962822289060747
3.2962822289060747,3.295490384623331
3.3020036720577743,3.3020036720577743
3.310575175445608,3.310575175445608
3.324858176234896,3.324858176234896
3.35091947176161,3.35091947176161
3.354722050700147,3.354722050700147
3.408075761168521,3.408075761168521
3.408075761168521,3.407917466259349
3.4106363997380567,3.4106363997380567
3.4613843653814436,3.4613843653814436
3.4613843653814436,3.4170277744076993
3.4613843653814436,3.414892051089792
3.4613843653814436,3.4230348248074494
3.4613843653814436,3.4234593930771227
3.4613843653814436,3.4491119859482473
3.464274382792858,3.464274382792858
3.50435961466705,3.50435961466705
3.550920540942418,3.550920540942418
3.550920540942418,3.550920540942418
3.565040152543508,3.565040152543508
3.601021789980705,3.601021789980705
3.601021789980705,3.5994061769916708
3.6061825221370047,3.6061825221370047
3.606682200750424,3.606682200750424
3.606682200750424,3.606682200750424
3.607216453842951,3.607216453842951
3.6215106933053773,3.6215106933053773
3.664406432166715,3.664406432166715
3.6687167017950975,3.6687167017950975
3.6687167017950975,3.6685908878161424
3.673762940905831,3.673762940905831
3.682860346744744,3.682860346744744
3.6972125892234944,3.6972125892234944
3.6972125892234944,3.6972125892234944
3.6972125892234944,3.687433742358031
3.6972125892234944,3.6909478636818185
3.6998105132039365,3.6998105132039365
3.7056208825749803,3.7056208825749803
3.7056208825749803,3.7035233988804
3.714542881189244,3.714542881189244
3.7147724739409123,3.7147724739409123
3.7339911778967414,3.7339911778967414
3.734118732603567,3.734118732603567
3.7345821134006383,3.7345821134006383
3.739905259331739,3.739905259331739
3.754233652577653,3.754233652577653
3.7949809467760085,3.7949809467760085
3.7973975939117595,3.7973975939117595
3.7973975939117595,3.7957710871213943
3.7973975939117595,3.797334657783778
3.8181243732904715,3.8181243732904715
3.8301983032035056,3.8301983032035056
3.8325027129088514,3.8325027129088514
3.8325027129088514,3.8267458516554287
3.83458550102387,3.83458550102387
3.8353910737917696,3.8353910737917696
3.8385115062071247,3.8385115062071247
3.8656603086350967,3.8656603086350967
3.8727124600831604,3.8727124600831604
3.8777868954038777,3.8777868954038777
3.8777868954038777,3.8777868954038777
3.878962310390905,3.878962310390905
3.8820432786145087,3.8820432786145087
3.8820432786145087,3.881157775548216
3.888535649542211,3.888535649542211
3.888535649542211,3.888535649542211
3.904085744506075,3.904085744506075
3.904085744506075,3.904085744506075
3.9061728153817294,3.9061728153817294
3.9061728153817294,3.904085744506075
3.90701619336426,3.90701619336426
3.9081309995542077,3.9081309995542077
3.9081309995542077,3.9078525940586664
3.9081309995542077,3.9078525940586664
3.9217864747040028,3.9217864747040028
3.924197470676789,3.924197470676789
3.9288801340013086,3.9288801340013086
3.9289165016482293,3.9289165016482293
3.9339656336205104,3.9339656336205104
3.9339656336205104,3.9325713561307265
3.935260449971684,3.935260449971684
3.9369303495007806,3.9369303495007806
3.941104748269332,3.941104748269332
3.947107774987289,3.947107774987289
3.948495589933613,3.948495589933613
3.948495589933613,3.9480477872466526
3.9528000046437466,3.9528000046437466
3.955297745015894,3.955297745015894
3.9587864310823977,3.9587864310823977
3.965102405949445,3.965102405949445
3.9689418520787054,3.9689418520787054
3.9689418520787054,3.968445280900511
3.9692244955238603,3.9692244955238603
3.969854060338074,3.969854060338074
3.974506718964283,3.974506718964283
3.974506718964283,3.974506718964283
3.974506718964283,3.974506718964283
3.9751309327786535,3.9751309327786535
3.983763124582454,3.983763124582454
3.9838116467213758,3.9838116467213758
3.9857589590036184,3.9857589590036184
3.9857640139203805,3.9857640139203805
3.986200535609503,3.986200535609503
3.9862345361295075,3.9862345361295075
3.986725822817841,3.986725822817841
3.986725822817841,3.986707031188831
3.9868622455986835,3.9868622455986835
3.987293690273535,3.987293690273535
3.9873460346428584,3.9873460346428584
3.9878372076370847,3.9878372076370847
3.989928528020891,3.989928528020891
3.989928528020891,3.989756770004385
3.989928528020891,3.989816278599481
3.992180524909288,3.992180524909288
